time,m_target_x,m_target_y,m_target_z
235.08333333383808,-0.7489224330268898,0.0401316754885829,0.661441333703574
235.1000000005048,-0.7489883751891985,0.03888863345570373,0.6614409180111194
235.1166666671715,-0.7490522368287243,0.03764515932730002,0.6614405403973261
235.1333333338382,-0.7491140177680741,0.03640126691973287,0.6614401984684722
235.15000000050492,-0.7491737178356337,0.03515697005402153,0.6614398899075826
235.16666666717163,-0.7492313368655702,0.03391228255566864,0.6614396124745591
235.18333333383833,-0.7492868746978305,0.032667218254525135,0.6614393640063078
235.20000000050504,-0.7493403311781427,0.03142179098462864,0.6614391424168589
235.21666666717175,-0.7493917061580169,0.030176014584041823,0.6614389456974847
235.23333333383846,-0.7494409994947445,0.028929902894717176,0.6614387719168121
235.25000000050517,-0.7494882110514001,0.02768346976232201,0.6614386192209301
235.26666666717188,-0.7495333406968402,0.026436729036103182,0.6614384858334946
235.28333333383858,-0.7495763883057046,0.025189694568725256,0.6614383700558275
235.3000000005053,-0.7496173537584169,0.023942380216108613,0.6614382702670112
235.316666667172,-0.7496562369411841,0.022694799837294107,0.6614381849239794
235.3333333338387,-0.7496930377459974,0.021446967294267788,0.661438112561604
235.35000000050542,-0.7497277560706322,0.02019889645182551,0.6614380517927759
235.36666666717213,-0.749760391818649,0.0189506011774109,0.661438001308483
235.38333333383883,-0.7497909448993929,0.017702095340953294,0.6614379598778826
235.40000000050554,-0.749819415227994,0.01645339281473223,0.6614379263483712
235.41666666717225,-0.7498458027253683,0.01520450747320206,0.6614378996456474
235.43333333383896,-0.7498701073182172,0.01395545319285639,0.6614378787737721
235.45000000050567,-0.749892328939028,0.012706243852065924,0.661437862815225
235.46666666717238,-0.7499124675260739,0.011456893330916275,0.6614378509309542
235.48333333383908,-0.7499305230234143,0.010207415511072366,0.6614378423604235
235.5000000005058,-0.7499464953808953,0.008957824275602908,0.6614378364216551
235.5166666671725,-0.7499603845541492,0.007708133508844767,0.6614378325112668
235.5333333338392,-0.7499721905045946,0.006458357096240717,0.6614378301045061
235.55000000050592,-0.7499819131994376,0.005208508924177153,0.6614378287552791
235.56666666717263,-0.7499895526116707,0.00395860287984846,0.6614378280961755
235.58333333383933,-0.7499951087200732,0.002708652851081387,0.6614378278384885
235.60000000050604,-0.7499985815092115,0.0014586727261993893,0.6614378277722317
235.61666666717275,-0.7499999709694389,0.0002086763938603277,0.6614378277661501
235.63333333383946,-0.749999277096896,-0.00104132225710585,0.6614378277677277
235.65000000050617,-0.7499964998935099,-0.0022913093378327753,0.6614378278031903
235.66666666717288,-0.7499916393669952,-0.0035412709595932946,0.6614378279775037
235.68333333383958,-0.7499846955308536,-0.004791193233935141,0.6614378284743684
235.7000000005063,-0.7499756684043732,-0.006041062272843237,0.6614378295562094
235.716666667173,-0.7499645580126294,-0.007290864188902006,0.6614378315641618
235.7333333338397,-0.7499513643864845,-0.00854058509543102,0.6614378349180504
235.75000000050642,-0.7499360875625873,-0.009790211106660613,0.6614378401163683
235.76666666717313,-0.7499187275833736,-0.011039728337867523,0.6614378477362479
235.78333333383983,-0.7498992844970656,-0.012289122905537147,0.6614378584334297
235.80000000050654,-0.7498777583576717,-0.013538380927525802,0.6614378729422247
235.81666666717325,-0.7498541492249866,-0.014787488523196328,0.6614378920754751
235.83333333383996,-0.7498284571645913,-0.016036431813593613,0.6614379167245076
235.85000000050667,-0.7498006822478529,-0.017285196921580176,0.6614379478590842
235.86666666717338,-0.7497708245519236,-0.01853376997199833,0.6614379865273492
235.88333333384008,-0.7497388841597415,-0.019782137091832363,0.6614380338557692
235.9000000005068,-0.74970486116003,-0.021030284410344005,0.6614380910490718
235.9166666671735,-0.7496687556472973,-0.02227819805924789,0.6614381593901774
235.9333333338402,-0.7496305677218363,-0.023525864172846977,0.6614382402401285
235.95000000050692,-0.749590297489725,-0.02477326888819463,0.6614383350380131
235.96666666717363,-0.7495479450628248,-0.026020398345256608,0.6614384453008841
235.98333333384033,-0.7495035105587815,-0.027267238687046457,0.6614385726236762
236.00000000050704,-0.7494569941010238,-0.028513776059800742,0.661438718679115
236.01666666717375,-0.7494083958187647,-0.029759996613114386,0.661438885217624
236.03333333384046,-0.749357715846999,-0.0310058865001025,0.6614390740672274
236.05000000050717,-0.7493049543265043,-0.03225143187756226,0.6614392871334467
236.06666666717388,-0.7492501114038408,-0.0334966189061081,0.6614395263991948
236.08333333384059,-0.7491931872313493,-0.034741433750346676,0.6614397939246645
236.1000000005073,-0.7491341819671528,-0.03598586257901211,0.6614400918472129
236.116666667174,-0.7490730957751549,-0.037229891565127585,0.6614404223812409
236.1333333338407,-0.7490099288250391,-0.03847350688616689,0.6614407878180705
236.15000000050742,-0.7489446812922694,-0.03971669472418951,0.6614411905258143
236.16666666717413,-0.7488773533580887,-0.04095944126601534,0.6614416329492423
236.18333333384084,-0.7488079452095191,-0.04220173270335961,0.6614421176096454
236.20000000050754,-0.7487364570393611,-0.043443555232994265,0.6614426471046926
236.21666666717425,-0.7486628890461925,-0.044684895056909237,0.6614432241082839
236.23333333384096,-0.7485872414343693,-0.04592573838244733,0.6614438513704004
236.25000000050767,-0.7485095144140232,-0.04716607142247852,0.6614445317169481
236.26666666717438,-0.7484297082010629,-0.048405880395534714,0.6614452680495984
236.28333333384109,-0.7483478230171723,-0.04964515152597075,0.6614460633456234
236.3000000005078,-0.7482638590898099,-0.05088387104412545,0.6614469206577275
236.3166666671745,-0.7481778166522091,-0.05212202518645606,0.6614478431138738
236.3333333338412,-0.7480896959433762,-0.05335960019571236,0.6614488339171071
236.35000000050792,-0.7479994972080911,-0.054596582321071015,0.6614498963453705
236.36666666717463,-0.7479072206969062,-0.05583295781829626,0.6614510337513198
236.38333333384134,-0.7478128666661443,-0.05706871294990057,0.6614522495621322
236.40000000050804,-0.7477164353779007,-0.058303833985278816,0.6614535472793103
236.41666666717475,-0.7476179271000392,-0.05953830720088191,0.6614549304784824
236.43333333384146,-0.7475173421061942,-0.06077211888035084,0.6614564028091976
236.45000000050817,-0.7474146806757689,-0.06200525531467706,0.6614579679947171
236.46666666717488,-0.7473099430939331,-0.06323770280236253,0.6614596298318005
236.48333333384159,-0.7472031296516249,-0.0644694476495537,0.6614613921904879
236.5000000005083,-0.747094240645548,-0.06570047617021467,0.6614632590138768
236.516666667175,-0.7469832763781719,-0.06693077468626078,0.6614652343178958
236.5333333338417,-0.7468702371577307,-0.06816032952771857,0.6614673221910723
236.55000000050842,-0.7467551232982219,-0.06938912703288544,0.6614695267942973
236.56666666717513,-0.7466379351194066,-0.07061715354846321,0.6614718523605835
236.58333333384184,-0.746518672946807,-0.07184439542973069,0.6614743031948216
236.60000000050854,-0.7463973371117069,-0.07307083904067697,0.6614768836735299
236.61666666717525,-0.7462739279511504,-0.07429647075416083,0.6614795982445998
236.63333333384196,-0.7461484458079406,-0.07552127695206995,0.6614824514270379
236.65000000050867,-0.746020891030639,-0.07674524402545395,0.6614854478107021
236.66666666717538,-0.7458912639735639,-0.0779683583746965,0.661488592056034
236.68333333384209,-0.7457595649967906,-0.07919060640964813,0.6614918888937866
236.7000000005088,-0.7456257944661501,-0.08041197454978512,0.6614953431247474
236.7166666671755,-0.7454899527532263,-0.08163244922436808,0.6614989596194566
236.7333333338422,-0.7453520402353577,-0.08285201687257467,0.6615027433179218
236.75000000050892,-0.7452120572956342,-0.084070663943671,0.6615066992293266
236.76666666717563,-0.7450700043228973,-0.08528837689714398,0.6615108324317361
236.78333333384234,-0.7449258817117389,-0.08650514220285964,0.6615151480717969
236.80000000050904,-0.744779689862499,-0.08772094634122116,0.6615196513644326
236.81666666717575,-0.7446314291812662,-0.08893577580330098,0.6615243475925355
236.83333333384246,-0.7444811000798754,-0.09014961709101166,0.6615292421066529
236.85000000050917,-0.7443287029759076,-0.09136245671723767,0.6615343403246683
236.86666666717588,-0.744174238292688,-0.09257428120599306,0.6615396477314806
236.8833333338426,-0.7440177064592848,-0.09378507709257893,0.6615451698786747
236.9000000005093,-0.743859107910509,-0.09499483092371495,0.6615509123841917
236.916666667176,-0.7436984430869115,-0.09620352925770947,0.6615568809319914
236.9333333338427,-0.7435357124347836,-0.09741115866459088,0.6615630812717113
236.95000000050942,-0.743370916406155,-0.0986177057262645,0.6615695192183216
236.96666666717613,-0.743204055458792,-0.09982315703666943,0.6615762006517747
236.98333333384284,-0.7430351300561974,-0.10102749920190945,0.6615831315166508
237.00000000050954,-0.742864140667608,-0.10223071884042251,0.6615903178217973
237.01666666717625,-0.7426910877679942,-0.10343280258311131,0.661597765639967
237.03333333384296,-0.7425159718380592,-0.10463373707349967,0.6616054811074469
237.05000000050967,-0.7423387933642349,-0.10583350896788843,0.6616134704236876
237.06666666717638,-0.7421595528386845,-0.10703210493548602,0.6616217398509234
237.0833333338431,-0.7419782507592976,-0.10822951165857694,0.6616302957137913
237.1000000005098,-0.741794887629691,-0.10942571583265177,0.6616391443989433
237.1166666671765,-0.7416094639592075,-0.1106207041665628,0.6616482923546548
237.1333333338432,-0.7414219802629116,-0.11181446338267928,0.6616577460904286
237.15000000050992,-0.7412324370615919,-0.11300698021701706,0.6616675121765946
237.16666666717663,-0.7410408348817568,-0.11419824141940649,0.6616775972439024
237.18333333384334,-0.7408471742556345,-0.11538823375362167,0.6616880079831137
237.20000000051004,-0.7406514557211716,-0.1165769439975353,0.6616987511445861
237.21666666717675,-0.7404536798220298,-0.11776435894327306,0.6617098335378544
237.23333333384346,-0.7402538471075872,-0.11895046539734269,0.6617212620312063
237.25000000051017,-0.7400519581329337,-0.12013525018080085,0.6617330435512548
237.26666666717688,-0.7398480134588724,-0.12131870012938187,0.6617451850825039
237.2833333338436,-0.7396420136519165,-0.12250080209365148,0.6617576936669117
237.3000000005103,-0.7394339592842868,-0.12368154293916063,0.6617705764034484
237.316666667177,-0.7392238509339126,-0.12486090954657374,0.6617838404476486
237.3333333338437,-0.7390116891844275,-0.1260388888118345,0.6617974930111606
237.35000000051042,-0.7387974746251698,-0.12721546764629404,0.66181154136129
237.36666666717713,-0.7385812078511802,-0.12839063297686382,0.6618259928205389
237.38333333384384,-0.7383628894631988,-0.12956437174616833,0.6618408547661414
237.40000000051054,-0.7381425200676665,-0.1307366709126728,0.6618561346295931
237.41666666717725,-0.7379201002767192,-0.131907517450848,0.6618718398961773
237.43333333384396,-0.73769563070819,-0.13307689835129743,0.6618879781044857
237.45000000051067,-0.7374691119856058,-0.1342448006209096,0.6619045568459354
237.46666666717738,-0.7372405447381845,-0.1354112112830096,0.6619215837642803
237.4833333338441,-0.7370099296008353,-0.1365761173774859,0.6619390665551196
237.5000000005108,-0.7367772672141553,-0.13773950596095452,0.661957012965399
237.5166666671775,-0.7365425582244289,-0.13890136410688508,0.6619754307929111
237.5333333338442,-0.736305803283626,-0.1400616789057521,0.661994327885788
237.55000000051092,-0.7360670030493981,-0.1412204374651858,0.662013712141991
237.56666666717763,-0.7358261581850799,-0.14237762691009812,0.6620335915087955
237.58333333384434,-0.7355832693596838,-0.1435332343828453,0.6620539739822714
